customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
CUST-02699,Female,1,Yes,No,65,1,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,96.19,6252.35,No
CUST-02700,Male,0,No,No,69,1,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer,44.63,3079.47,No
CUST-02701,Female,0,No,Yes,53,1,Yes,No,No,No,No,No,No,No,Two year,No,Electronic check,47.03,2492.59,No
CUST-02702,Female,0,Yes,Yes,48,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,77.89,3738.72,Yes
CUST-02703,Female,0,Yes,No,14,1,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer,85.25,1193.5,No
CUST-02704,Male,0,No,Yes,16,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card,91.05,1456.8,No
CUST-02705,Female,0,No,Yes,11,1,No,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Electronic check,86.33,949.63,Yes
CUST-02706,Female,1,No,No,50,1,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card,43.96,2198.0,No
CUST-02707,Male,1,No,No,51,0,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer,51.76,2639.76,Yes
CUST-02708,Male,1,No,No,19,1,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Bank transfer,86.86,1650.34,No
CUST-02709,Male,0,Yes,Yes,23,1,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,93.18,2143.14,No
CUST-02710,Female,0,Yes,No,6,1,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer,85.68,514.08,No
CUST-02711,Male,0,No,Yes,34,1,Yes,No,No,No,No,No,No,No,One year,Yes,Bank transfer,53.58,1821.72,No
CUST-02712,Male,0,Yes,Yes,61,0,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer,26.18,1596.98,No
CUST-02713,Female,0,Yes,No,48,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,129.32,6207.36,No
CUST-02714,Female,1,No,Yes,8,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card,102.46,819.68,No
CUST-02715,Female,0,Yes,No,38,1,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,109.71,4168.98,No
CUST-02716,Male,1,Yes,Yes,10,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer,63.19,631.9,No
CUST-02717,Female,0,No,No,67,1,No,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer,87.36,5853.12,No
CUST-02718,Female,0,No,Yes,18,1,Yes,No,No,No,No,No,No,No,One year,Yes,Bank transfer,49.67,894.06,No
CUST-02719,Male,0,Yes,No,38,1,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,50.85,1932.3,No
CUST-02720,Male,1,No,No,26,1,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card,70.43,1831.18,No
CUST-02721,Female,0,No,Yes,61,1,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer,47.62,2904.82,No
CUST-02722,Female,0,No,Yes,30,0,No,No,No,No,No,No,No,No,Two year,Yes,Electronic check,35.67,1070.1,Yes
CUST-02723,Female,0,No,Yes,42,1,Yes,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer,46.03,1933.26,No
CUST-02724,Male,1,Yes,No,46,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Mailed check,96.19,4424.74,No
CUST-02725,Male,0,Yes,Yes,29,1,No,DSL,No,No,No,Yes,No,No,One year,No,Bank transfer,67.18,1948.22,No
CUST-02726,Female,1,Yes,Yes,38,1,Yes,No,No,No,No,No,No,No,Two year,No,Electronic check,52.4,1991.2,No
CUST-02727,Male,0,No,Yes,8,1,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,87.81,702.48,Yes
CUST-02728,Male,0,No,Yes,15,1,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Electronic check,80.19,1202.85,No
CUST-02729,Male,0,Yes,No,7,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,105.08,735.56,No
CUST-02730,Male,0,Yes,Yes,59,1,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card,92.65,5466.35,Yes
CUST-02731,Male,0,Yes,No,65,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,73.46,4774.9,No
CUST-02732,Male,1,No,No,50,1,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,90.93,4546.5,No
CUST-02733,Male,0,Yes,Yes,20,1,Yes,No,No,No,No,No,No,No,One year,Yes,Credit card,43.43,868.6,No
CUST-02734,Female,1,No,Yes,44,1,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,91.32,4018.08,No
CUST-02735,Male,0,No,No,17,1,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,80.54,1369.18,No
CUST-02736,Female,0,No,Yes,11,1,Yes,No,No,No,No,No,No,No,Two year,No,Credit card,52.67,579.37,No
CUST-02737,Female,0,Yes,Yes,2,1,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer,80.48,160.96,No
CUST-02738,Male,0,No,No,6,0,No,No,No,No,No,No,No,No,Two year,Yes,Electronic check,25.07,150.42,No
CUST-02739,Female,0,No,No,19,1,No,No,No,No,No,No,No,No,Two year,No,Bank transfer,41.81,794.39,No
CUST-02740,Male,0,Yes,Yes,17,0,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Mailed check,80.81,1373.77,No
CUST-02741,Female,0,No,No,11,1,No,No,No,No,No,No,No,No,One year,No,Credit card,40.3,443.3,No
CUST-02742,Female,0,Yes,No,23,1,No,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Mailed check,79.14,1820.22,No
CUST-02743,Male,0,No,Yes,15,1,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,82.39,1235.85,No
CUST-02744,Male,0,Yes,Yes,38,1,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card,70.24,2669.12,No
CUST-02745,Female,0,No,Yes,6,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Electronic check,110.7,664.2,No
CUST-02746,Female,0,Yes,No,53,1,No,DSL,Yes,No,No,No,No,Yes,One year,No,Mailed check,59.51,3154.03,No
CUST-02747,Male,1,No,Yes,57,1,Yes,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,91.16,5196.12,No
CUST-02748,Female,1,No,No,15,1,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Mailed check,83.29,1249.35,No
CUST-02749,Female,0,No,Yes,63,1,Yes,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Credit card,92.81,5847.03,No
CUST-02750,Male,0,No,No,65,1,No,No,No,No,No,No,No,No,Two year,No,Electronic check,35.17,2286.05,No
CUST-02751,Male,0,No,No,69,1,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Credit card,92.67,6394.23,No
CUST-02752,Male,1,Yes,No,7,1,Yes,DSL,No,No,No,No,No,No,One year,No,Credit card,68.16,477.12,No
CUST-02753,Female,0,No,No,30,1,No,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Electronic check,83.84,2515.2,No
CUST-02754,Male,1,No,Yes,20,1,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Bank transfer,73.31,1466.2,No
CUST-02755,Female,0,Yes,Yes,26,1,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,87.43,2273.18,No
CUST-02756,Female,0,No,Yes,45,1,Yes,No,No,No,No,No,No,No,Two year,Yes,Mailed check,51.3,2308.5,No
CUST-02757,Female,1,No,No,22,1,Yes,No,No,No,No,No,No,No,One year,Yes,Credit card,52.53,1155.66,No
CUST-02758,Male,1,No,Yes,13,0,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,65.56,852.28,Yes
CUST-02759,Female,1,Yes,Yes,44,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Credit card,99.37,4372.28,No
CUST-02760,Female,0,No,No,56,1,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer,100.38,5621.28,No
CUST-02761,Male,0,No,Yes,35,1,Yes,No,No,No,No,No,No,No,Two year,No,Electronic check,51.29,1795.15,No
CUST-02762,Male,0,Yes,Yes,22,0,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer,59.89,1317.58,Yes
CUST-02763,Female,0,No,No,27,1,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer,91.16,2461.32,No
CUST-02764,Female,0,No,No,59,1,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer,36.47,2151.73,No
CUST-02765,Male,1,No,Yes,15,1,No,DSL,Yes,No,Yes,No,No,No,One year,No,Electronic check,68.39,1025.85,Yes
CUST-02766,Female,0,Yes,Yes,19,1,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card,52.4,995.6,No
CUST-02767,Male,0,Yes,Yes,58,1,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Mailed check,82.12,4762.96,No
CUST-02768,Female,0,No,No,10,1,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card,97.19,971.9,Yes
CUST-02769,Female,0,Yes,No,11,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer,100.35,1103.85,Yes
CUST-02770,Female,1,Yes,No,51,1,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer,43.7,2228.7,Yes
CUST-02771,Female,0,Yes,No,13,1,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.32,576.16,Yes
CUST-02772,Male,0,No,Yes,64,1,No,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Electronic check,77.38,4952.32,No
CUST-02773,Female,0,Yes,Yes,39,1,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,82.04,3199.56,No
CUST-02774,Male,0,No,Yes,13,1,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card,59.81,777.53,No
CUST-02775,Female,0,Yes,Yes,54,1,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,44.26,2390.04,Yes
CUST-02776,Female,0,No,No,65,0,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card,52.72,3426.8,No
CUST-02777,Male,0,Yes,Yes,57,0,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,64.49,3675.93,No
CUST-02778,Male,0,Yes,Yes,72,1,Yes,No,No,No,No,No,No,No,One year,Yes,Electronic check,43.33,3119.76,No
CUST-02779,Female,0,Yes,Yes,9,1,Yes,DSL,No,No,No,No,Yes,No,One year,No,Credit card,76.07,684.63,No
CUST-02780,Male,0,Yes,No,19,0,No,No,No,No,No,No,No,No,One year,No,Mailed check,29.74,565.06,No
CUST-02781,Male,0,No,Yes,46,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,No,Electronic check,110.24,5071.04,No
CUST-02782,Female,0,Yes,No,24,1,No,No,No,No,No,No,No,No,One year,No,Electronic check,38.01,912.24,No
CUST-02783,Female,0,No,Yes,1,1,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer,75.43,75.43,No
CUST-02784,Male,0,No,No,20,1,Yes,No,No,No,No,No,No,No,One year,Yes,Mailed check,52.53,1050.6,No
CUST-02785,Female,0,No,No,10,1,No,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,63.57,635.7,No
CUST-02786,Female,0,No,Yes,71,1,Yes,No,No,No,No,No,No,No,Two year,Yes,Mailed check,48.43,3438.53,No
CUST-02787,Female,0,No,No,65,1,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,72.81,4732.65,Yes
CUST-02788,Male,0,Yes,No,49,1,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer,110.48,5413.52,No
CUST-02789,Female,0,No,No,32,1,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Credit card,92.6,2963.2,No
CUST-02790,Female,1,Yes,Yes,38,1,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,91.95,3494.1,No
CUST-02791,Female,1,No,Yes,11,1,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer,78.17,859.87,No
CUST-02792,Male,0,Yes,No,5,1,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer,89.83,449.15,No
CUST-02793,Female,1,No,No,11,1,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card,100.02,1100.22,No
CUST-02794,Female,1,Yes,No,48,0,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card,55.48,2663.04,No
CUST-02795,Male,0,No,No,35,1,No,No,No,No,No,No,No,No,One year,Yes,Electronic check,40.99,1434.65,No
CUST-02796,Female,0,Yes,Yes,65,1,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,40.22,2614.3,No
CUST-02797,Male,0,No,Yes,43,0,No,No,No,No,No,No,No,No,Two year,No,Electronic check,26.13,1123.59,No
CUST-02798,Male,0,Yes,No,12,1,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,42.26,507.12,No
CUST-02799,Male,0,No,Yes,51,1,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,104.43,5325.93,No
CUST-02800,Female,0,Yes,No,46,1,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer,115.25,5301.5,No
CUST-02801,Female,0,Yes,No,61,0,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer,70.69,4312.09,No
CUST-02802,Male,1,Yes,No,39,1,Yes,No,No,No,No,No,No,No,One year,No,Bank transfer,50.49,1969.11,No
CUST-02803,Female,0,No,Yes,48,1,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Credit card,88.91,4267.68,No
CUST-02804,Male,1,No,No,63,1,Yes,No,No,No,No,No,No,No,Two year,No,Credit card,41.93,2641.59,No
CUST-02805,Female,0,No,Yes,67,1,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Mailed check,100.52,6734.84,No
CUST-02806,Male,1,No,No,21,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,98.82,2075.22,Yes
CUST-02807,Female,1,No,No,12,1,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer,108.98,1307.76,No
CUST-02808,Female,0,No,Yes,72,1,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,84.2,6062.4,Yes
CUST-02809,Male,0,No,No,16,1,No,No,No,No,No,No,No,No,Two year,No,Credit card,43.03,688.48,No
CUST-02810,Male,0,Yes,No,57,1,No,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,68.6,3910.2,Yes
CUST-02811,Male,0,No,No,60,1,Yes,No,No,No,No,No,No,No,Month-to-month,No,Credit card,54.3,3258.0,No
CUST-02812,Female,0,No,No,64,1,No,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer,80.25,5136.0,No
CUST-02813,Female,0,No,Yes,23,0,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card,72.55,1668.65,No
CUST-02814,Female,0,No,Yes,40,1,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer,84.5,3380.0,No
CUST-02815,Female,0,No,Yes,19,1,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,95.76,1819.44,No
CUST-02816,Female,0,No,Yes,16,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,109.11,1745.76,No
CUST-02817,Male,0,No,Yes,1,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Credit card,94.83,94.83,No
CUST-02818,Female,0,Yes,No,19,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer,107.44,2041.36,No
CUST-02819,Male,1,Yes,No,41,0,No,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,69.99,2869.59,No
CUST-02820,Male,0,Yes,Yes,40,1,No,No,No,No,No,No,No,No,Two year,No,Bank transfer,38.31,1532.4,No
CUST-02821,Female,0,Yes,No,37,1,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,102.21,3781.77,No
CUST-02822,Female,0,Yes,Yes,67,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card,88.7,5942.9,No
CUST-02823,Male,0,No,No,7,1,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,46.21,323.47,No
CUST-02824,Female,0,No,No,9,1,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Electronic check,103.2,928.8,No
CUST-02825,Male,0,No,No,47,1,Yes,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer,82.09,3858.23,No
CUST-02826,Female,0,Yes,Yes,46,1,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,95.72,4403.12,No
CUST-02827,Male,0,Yes,No,1,1,No,No,No,No,No,No,No,No,One year,No,Electronic check,31.78,31.78,No
CUST-02828,Female,0,No,No,24,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,125.13,3003.12,Yes
CUST-02829,Female,0,No,No,64,1,No,No,No,No,No,No,No,No,Two year,No,Electronic check,41.31,2643.84,No
CUST-02830,Male,0,Yes,Yes,60,1,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,81.88,4912.8,No
CUST-02831,Female,0,No,No,22,1,Yes,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Bank transfer,83.3,1832.6,No
CUST-02832,Male,0,No,Yes,62,1,Yes,No,No,No,No,No,No,No,Two year,No,Electronic check,48.31,2995.22,No
CUST-02833,Female,1,No,Yes,17,0,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,No,Credit card,80.43,1367.31,No
CUST-02834,Male,1,Yes,Yes,11,1,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,38.84,427.24,No
CUST-02835,Male,0,No,Yes,8,1,No,No,No,No,No,No,No,No,Two year,No,Credit card,38.94,311.52,No
CUST-02836,Male,0,No,No,57,0,No,No,No,No,No,No,No,No,One year,No,Electronic check,15.19,865.83,No
CUST-02837,Female,0,Yes,No,64,1,Yes,No,No,No,No,No,No,No,Two year,Yes,Electronic check,53.63,3432.32,Yes
CUST-02838,Male,0,Yes,No,12,1,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,52.95,635.4,No
CUST-02839,Male,1,Yes,No,27,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Bank transfer,98.99,2672.73,No
CUST-02840,Female,0,Yes,No,61,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Credit card,86.48,5275.28,Yes
CUST-02841,Male,1,Yes,No,59,1,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card,91.83,5417.97,No
CUST-02842,Male,0,Yes,No,13,1,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,52.86,687.18,No
CUST-02843,Female,0,Yes,Yes,14,1,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card,44.44,622.16,No
CUST-02844,Male,0,Yes,Yes,7,1,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,88.55,619.85,No
CUST-02845,Male,0,No,No,32,1,Yes,No,No,No,No,No,No,No,One year,Yes,Electronic check,48.39,1548.48,No
CUST-02846,Male,0,No,No,16,0,No,No,No,No,No,No,No,No,Two year,No,Bank transfer,15.97,255.52,No
CUST-02847,Female,0,Yes,No,44,1,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,81.8,3599.2,No
CUST-02848,Male,0,No,No,33,1,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer,55.45,1829.85,No
CUST-02849,Male,0,No,Yes,18,1,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Mailed check,87.69,1578.42,Yes
CUST-02850,Female,1,Yes,Yes,45,1,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer,73.81,3321.45,No
CUST-02851,Female,0,No,Yes,39,1,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,100.43,3916.77,No
CUST-02852,Male,0,No,No,71,1,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,38.91,2762.61,Yes
CUST-02853,Female,0,No,Yes,56,1,Yes,No,No,No,No,No,No,No,One year,Yes,Mailed check,47.82,2677.92,No
CUST-02854,Female,0,Yes,Yes,5,1,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card,52.32,261.6,Yes
CUST-02855,Male,0,Yes,No,50,1,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer,41.38,2069.0,No
CUST-02856,Male,0,Yes,No,69,1,No,DSL,No,Yes,Yes,Yes,No,No,One year,No,Electronic check,68.83,4749.27,No
CUST-02857,Male,0,Yes,Yes,26,1,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer,40.47,1052.22,No
CUST-02858,Female,0,Yes,No,34,1,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,51.62,1755.08,No
CUST-02859,Male,0,Yes,No,5,1,No,No,No,No,No,No,No,No,One year,No,Electronic check,38.68,193.4,No
CUST-02860,Male,1,No,No,29,1,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer,36.34,1053.86,No
CUST-02861,Female,0,No,No,67,1,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer,42.39,2840.13,No
CUST-02862,Male,0,Yes,Yes,8,1,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card,80.41,643.28,Yes
CUST-02863,Female,0,Yes,Yes,49,1,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card,77.95,3819.55,No
CUST-02864,Male,1,No,Yes,55,1,Yes,No,No,No,No,No,No,No,Month-to-month,No,Credit card,51.08,2809.4,No
CUST-02865,Female,0,Yes,No,9,1,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,87.54,787.86,No
CUST-02866,Female,0,Yes,No,61,1,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,109.03,6650.83,No
CUST-02867,Male,0,Yes,Yes,47,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card,105.38,4952.86,No
CUST-02868,Male,1,Yes,No,13,1,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer,87.4,1136.2,No
CUST-02869,Female,0,No,No,52,1,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,79.58,4138.16,No
CUST-02870,Male,1,No,Yes,46,1,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer,75.48,3472.08,No
CUST-02871,Female,0,No,Yes,52,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,101.04,5254.08,No
CUST-02872,Female,0,Yes,Yes,10,1,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,44.93,449.3,No
CUST-02873,Male,0,Yes,Yes,9,1,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer,47.33,425.97,No
CUST-02874,Female,1,Yes,No,43,1,Yes,No,No,No,No,No,No,No,One year,No,Bank transfer,55.46,2384.78,No
CUST-02875,Male,1,No,No,31,1,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,81.2,2517.2,No
CUST-02876,Female,0,No,No,16,1,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,102.42,1638.72,Yes
CUST-02877,Male,0,Yes,Yes,34,1,Yes,No,No,No,No,No,No,No,One year,Yes,Bank transfer,53.99,1835.66,No
CUST-02878,Male,0,No,Yes,28,1,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card,88.89,2488.92,No
CUST-02879,Female,1,Yes,Yes,53,1,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer,95.05,5037.65,No
CUST-02880,Female,0,No,No,69,1,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,38.57,2661.33,No
CUST-02881,Female,0,Yes,Yes,7,1,Yes,No,No,No,No,No,No,No,One year,No,Bank transfer,47.14,329.98,No
CUST-02882,Male,0,No,No,59,1,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer,48.81,2879.79,No
CUST-02883,Male,0,Yes,Yes,52,1,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card,113.05,5878.6,No
CUST-02884,Male,0,Yes,No,67,1,Yes,No,No,No,No,No,No,No,One year,Yes,Mailed check,45.38,3040.46,No
CUST-02885,Male,1,No,No,64,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer,114.27,7313.28,No
CUST-02886,Male,0,Yes,No,41,1,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Credit card,68.02,2788.82,No
CUST-02887,Female,0,No,No,48,1,No,DSL,No,No,Yes,Yes,Yes,No,Two year,No,Mailed check,75.12,3605.76,No
CUST-02888,Female,0,Yes,Yes,30,1,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Mailed check,91.16,2734.8,No
CUST-02889,Female,0,No,Yes,21,1,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer,92.6,1944.6,No
CUST-02890,Male,0,Yes,Yes,12,0,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card,17.58,210.96,No
CUST-02891,Male,0,Yes,No,4,0,No,No,No,No,No,No,No,No,Two year,No,Electronic check,19.95,79.8,Yes
CUST-02892,Female,1,Yes,No,52,1,Yes,No,No,No,No,No,No,No,Month-to-month,No,Credit card,53.53,2783.56,No
CUST-02893,Male,0,Yes,No,44,1,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card,88.87,3910.28,Yes
CUST-02894,Male,0,No,Yes,60,0,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Credit card,65.67,3940.2,No
CUST-02895,Male,0,No,No,55,1,No,No,No,No,No,No,No,No,One year,No,Mailed check,38.96,2142.8,No
CUST-02896,Male,0,Yes,Yes,71,1,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer,46.77,3320.67,No
CUST-02897,Female,0,No,No,15,1,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer,88.91,1333.65,No
CUST-02898,Male,0,No,No,37,0,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Credit card,75.86,2806.82,No
